   0.0000000e+00   3.4801167e-01
   1.0450553e-01   3.5681190e-01
   2.0901106e-01   3.6553074e-01
   3.1351659e-01   3.7412358e-01
   4.1802212e-01   3.8254685e-01
   5.2252766e-01   3.9075840e-01
   6.2703319e-01   3.9871774e-01
   7.3153872e-01   4.0638639e-01
   8.3604425e-01   4.1372814e-01
   9.4054978e-01   4.2070929e-01
   1.0450553e+00   4.2729887e-01
   1.1495608e+00   4.3346888e-01
   1.2540664e+00   4.3919440e-01
   1.3585719e+00   4.4445381e-01
   1.4630774e+00   4.4922883e-01
   1.5675830e+00   4.5350464e-01
   1.6720885e+00   4.5726992e-01
   1.7765940e+00   4.6051689e-01
   1.8810996e+00   4.6324125e-01
   1.9856051e+00   4.6544218e-01
   2.0901106e+00   4.6712224e-01
   2.1946162e+00   4.6828729e-01
   2.2991217e+00   4.6894634e-01
   2.4036272e+00   4.6911143e-01
   2.5081327e+00   4.6879741e-01
   2.6126383e+00   4.6802178e-01
   2.7171438e+00   4.6680446e-01
   2.8216493e+00   4.6516759e-01
   2.9261549e+00   4.6313522e-01
   3.0306604e+00   4.6073315e-01
   3.1351659e+00   4.5798859e-01
   3.2396715e+00   4.5492994e-01
   3.3441770e+00   4.5158654e-01
   3.4486825e+00   4.4798835e-01
   3.5531881e+00   4.4416575e-01
   3.6576936e+00   4.4014924e-01
   3.7621991e+00   4.3596925e-01
   3.8667047e+00   4.3165583e-01
   3.9712102e+00   4.2723850e-01
   4.0757157e+00   4.2274602e-01
   4.1802212e+00   4.1820617e-01
   4.2847268e+00   4.1364563e-01
   4.3892323e+00   4.0908978e-01
   4.4937378e+00   4.0456259e-01
   4.5982434e+00   4.0008649e-01
   4.7027489e+00   3.9568228e-01
   4.8072544e+00   3.9136908e-01
   4.9117600e+00   3.8716421e-01
   5.0162655e+00   3.8308321e-01
   5.1207710e+00   3.7913983e-01
   5.2252766e+00   3.7534597e-01
   5.3297821e+00   3.7171175e-01
   5.4342876e+00   3.6824554e-01
   5.5387932e+00   3.6495397e-01
   5.6432987e+00   3.6184204e-01
   5.7478042e+00   3.5891317e-01
   5.8523097e+00   3.5616929e-01
   5.9568153e+00   3.5361091e-01
   6.0613208e+00   3.5123726e-01
   6.1658263e+00   3.4904637e-01
   6.2703319e+00   3.4703518e-01
   6.3748374e+00   3.4519967e-01
   6.4793429e+00   3.4353493e-01
   6.5838485e+00   3.4203535e-01
   6.6883540e+00   3.4069464e-01
   6.7928595e+00   3.3950602e-01
   6.8973651e+00   3.3846226e-01
   7.0018706e+00   3.3755582e-01
   7.1063761e+00   3.3677894e-01
   7.2108817e+00   3.3612371e-01
   7.3153872e+00   3.3558218e-01
   7.4198927e+00   3.3514639e-01
   7.5243982e+00   3.3480848e-01
   7.6289038e+00   3.3456075e-01
   7.7334093e+00   3.3439567e-01
   7.8379148e+00   3.3430595e-01
   7.9424204e+00   3.3428459e-01
   8.0469259e+00   3.3432489e-01
   8.1514314e+00   3.3442048e-01
   8.2559370e+00   3.3456532e-01
   8.3604425e+00   3.3475374e-01
   8.4649480e+00   3.3498042e-01
   8.5694536e+00   3.3524040e-01
   8.6739591e+00   3.3552909e-01
   8.7784646e+00   3.3584222e-01
   8.8829702e+00   3.3617588e-01
   8.9874757e+00   3.3652647e-01
   9.0919812e+00   3.3689070e-01
   9.1964867e+00   3.3726556e-01
   9.3009923e+00   3.3764835e-01
   9.4054978e+00   3.3803658e-01
   9.5100033e+00   3.3842801e-01
   9.6145089e+00   3.3882065e-01
   9.7190144e+00   3.3921266e-01
   9.8235199e+00   3.3960241e-01
   9.9280255e+00   3.3998846e-01
   1.0032531e+01   3.4036948e-01
   1.0137037e+01   3.4074432e-01
   1.0241542e+01   3.4111195e-01
   1.0346048e+01   3.4147144e-01
   1.0450553e+01   3.4182199e-01
   1.0555059e+01   3.4216291e-01
   1.0659564e+01   3.4249358e-01
   1.0764070e+01   3.4281351e-01
   1.0868575e+01   3.4312226e-01
   1.0973081e+01   3.4341949e-01
   1.1077586e+01   3.4370494e-01
   1.1182092e+01   3.4397842e-01
